zoneid,TOTAL_RES_1981,PCT_MALE_1981,PCT_FEMALE_1981,CHINESE_BORN_1981,CHINESE_BORN_MALE_1981,CHINESE_BORN_FEMALE_1981,PCT_CHINESE_BORN_1981,ALL_EMPLOYED_1981,EMP_RATE_1981,TOTAL_HH_1981,OWNER_OCC_HH_1981,PCT_OWNER_OCC_1981,SOCIAL_RENT_HH_1981,PCT_SOCIAL_RENT_1981,NO_CAR_HH_1981,PCT_NO_CAR_1981,CAR_OWNERSHIP_INDEX_1981,OVERCROWD_GT1P5_1981,PCT_OVERCROWD_GT1P5_1981,OVERCROWD_1TO1P5_1981,PCT_OVERCROWD_1TO1P5_1981,NO_BATH_OR_WC_1981,PCT_NO_BATH_OR_WC_1981,NO_INSIDE_BATH_OR_WC_1981,PCT_NO_INSIDE_BATH_OR_WC_1981
03BNBE02  ,424.0,50.235849056603776,49.764150943396224,1.0,1.0,0.0,0.2358490566037736,73.0,17.21698113207547,169.0,7.0,4.142011834319527,0.0,0.0,126.0,74.55621301775149,25.44378698224851,1.0,0.591715976331361,8.0,4.733727810650888,2.0,1.183431952662722,1.0,0.591715976331361
03BNBE03  ,740.0,47.97297297297297,52.02702702702703,4.0,3.0,1.0,0.5405405405405406,144.0,19.45945945945946,248.0,0.0,0.0,0.0,0.0,187.0,75.40322580645162,24.596774193548384,3.0,1.2096774193548387,17.0,6.854838709677419,0.0,0.0,0.0,0.0
03BNBE04  ,455.0,48.13186813186813,51.868131868131876,0.0,0.0,0.0,0.0,122.0,26.813186813186814,168.0,57.0,33.92857142857143,0.0,0.0,115.0,68.45238095238095,31.54761904761905,5.0,2.976190476190476,8.0,4.761904761904762,29.0,17.261904761904763,0.0,0.0
03BNBE05  ,400.0,47.25,52.75,0.0,0.0,0.0,0.0,89.0,22.25,157.0,55.0,35.03184713375796,0.0,0.0,92.0,58.59872611464968,41.40127388535032,0.0,0.0,5.0,3.1847133757961785,1.0,0.6369426751592357,0.0,0.0
03BNBE06  ,359.0,45.96100278551532,54.038997214484674,4.0,1.0,3.0,1.1142061281337048,79.0,22.00557103064067,139.0,75.0,53.956834532374096,1.0,0.7194244604316548,87.0,62.589928057553955,37.410071942446045,1.0,0.7194244604316548,4.0,2.877697841726619,38.0,27.33812949640288,30.0,21.58273381294964
03BNBE07  ,494.0,49.19028340080971,50.80971659919028,0.0,0.0,0.0,0.0,92.0,18.62348178137652,166.0,39.0,23.49397590361446,2.0,1.2048192771084338,116.0,69.87951807228916,30.12048192771084,2.0,1.2048192771084338,14.0,8.433734939759036,16.0,9.63855421686747,3.0,1.8072289156626504
03BNBE08  ,473.0,46.723044397463006,53.276955602537,0.0,0.0,0.0,0.0,113.0,23.890063424947147,200.0,155.0,77.5,0.0,0.0,116.0,57.99999999999999,42.00000000000001,0.0,0.0,6.0,3.0,12.0,6.0,7.0,3.5000000000000004
03BNBE09  ,436.0,45.18348623853211,54.81651376146789,0.0,0.0,0.0,0.0,112.0,25.688073394495415,188.0,126.0,67.02127659574468,0.0,0.0,120.0,63.829787234042556,36.170212765957444,0.0,0.0,5.0,2.6595744680851063,15.0,7.9787234042553195,7.0,3.723404255319149
03BNBE10  ,488.0,48.97540983606557,51.02459016393443,0.0,0.0,0.0,0.0,100.0,20.491803278688526,184.0,3.0,1.6304347826086956,0.0,0.0,145.0,78.80434782608695,21.195652173913047,1.0,0.5434782608695652,15.0,8.152173913043478,0.0,0.0,0.0,0.0
03BNBE11  ,513.0,46.198830409356724,53.80116959064327,0.0,0.0,0.0,0.0,90.0,17.543859649122805,183.0,8.0,4.371584699453552,1.0,0.546448087431694,139.0,75.95628415300546,24.043715846994544,0.0,0.0,12.0,6.557377049180328,2.0,1.092896174863388,1.0,0.546448087431694
03BNBE12  ,497.0,46.478873239436616,53.52112676056338,0.0,0.0,0.0,0.0,101.0,20.321931589537222,194.0,156.0,80.41237113402062,1.0,0.5154639175257731,134.0,69.0721649484536,30.927835051546396,0.0,0.0,6.0,3.0927835051546393,20.0,10.309278350515463,17.0,8.762886597938143
03BNBE13  ,605.0,45.950413223140494,54.049586776859506,0.0,0.0,0.0,0.0,112.0,18.512396694214875,214.0,14.0,6.5420560747663545,0.0,0.0,160.0,74.76635514018692,25.233644859813083,1.0,0.46728971962616817,18.0,8.411214953271028,0.0,0.0,0.0,0.0
03BNBE14  ,433.0,43.187066974595844,56.812933025404156,0.0,0.0,0.0,0.0,92.0,21.247113163972287,166.0,103.0,62.048192771084345,0.0,0.0,101.0,60.8433734939759,39.1566265060241,0.0,0.0,3.0,1.8072289156626504,2.0,1.2048192771084338,2.0,1.2048192771084338
03BNBE15  ,483.0,45.962732919254655,54.037267080745345,0.0,0.0,0.0,0.0,106.0,21.94616977225673,191.0,91.0,47.64397905759162,0.0,0.0,118.0,61.78010471204188,38.21989528795812,0.0,0.0,5.0,2.6178010471204187,1.0,0.5235602094240838,7.0,3.664921465968586
03BNBE16  ,718.0,51.392757660167135,48.607242339832865,0.0,0.0,0.0,0.0,138.0,19.220055710306408,233.0,4.0,1.7167381974248928,0.0,0.0,166.0,71.24463519313305,28.75536480686695,4.0,1.7167381974248928,15.0,6.437768240343347,0.0,0.0,0.0,0.0
03BNBE17  ,543.0,51.74953959484346,48.25046040515654,1.0,0.0,1.0,0.1841620626151013,136.0,25.04604051565378,185.0,4.0,2.1621621621621623,0.0,0.0,121.0,65.4054054054054,34.5945945945946,0.0,0.0,17.0,9.18918918918919,0.0,0.0,0.0,0.0
03BNBE18  ,690.0,50.43478260869565,49.56521739130435,0.0,0.0,0.0,0.0,145.0,21.014492753623188,227.0,12.0,5.286343612334802,0.0,0.0,171.0,75.33039647577093,24.669603524229075,4.0,1.762114537444934,17.0,7.488986784140969,1.0,0.4405286343612335,1.0,0.4405286343612335
03BNBE19  ,512.0,47.8515625,52.1484375,0.0,0.0,0.0,0.0,122.0,23.828125,193.0,149.0,77.2020725388601,0.0,0.0,96.0,49.740932642487046,50.259067357512954,0.0,0.0,6.0,3.1088082901554404,1.0,0.5181347150259068,1.0,0.5181347150259068
03BNBE20  ,394.0,52.79187817258884,47.20812182741117,0.0,0.0,0.0,0.0,106.0,26.903553299492383,136.0,101.0,74.26470588235294,0.0,0.0,55.0,40.44117647058824,59.55882352941176,1.0,0.7352941176470588,2.0,1.4705882352941175,4.0,2.941176470588235,0.0,0.0
03BNBE21  ,386.0,49.48186528497409,50.51813471502591,0.0,0.0,0.0,0.0,81.0,20.984455958549223,142.0,12.0,8.450704225352112,0.0,0.0,104.0,73.23943661971832,26.76056338028168,3.0,2.112676056338028,9.0,6.338028169014084,9.0,6.338028169014084,3.0,2.112676056338028
03BNBE22  ,383.0,40.2088772845953,59.7911227154047,0.0,0.0,0.0,0.0,69.0,18.01566579634465,201.0,0.0,0.0,0.0,0.0,169.0,84.07960199004975,15.920398009950247,2.0,0.9950248756218906,8.0,3.9800995024875623,0.0,0.0,0.0,0.0
03BNBE23  ,415.0,48.91566265060241,51.08433734939759,0.0,0.0,0.0,0.0,82.0,19.759036144578314,194.0,32.0,16.49484536082474,0.0,0.0,149.0,76.80412371134021,23.19587628865979,0.0,0.0,7.0,3.608247422680412,7.0,3.608247422680412,17.0,8.762886597938143
03BNBE24  ,550.0,49.63636363636363,50.36363636363637,0.0,0.0,0.0,0.0,161.0,29.272727272727273,174.0,153.0,87.93103448275862,0.0,0.0,47.0,27.011494252873565,72.98850574712644,0.0,0.0,1.0,0.5747126436781609,4.0,2.2988505747126435,1.0,0.5747126436781609
03BNBE25  ,446.0,46.18834080717489,53.81165919282511,0.0,0.0,0.0,0.0,89.0,19.955156950672645,221.0,8.0,3.619909502262444,0.0,0.0,171.0,77.37556561085974,22.624434389140262,0.0,0.0,4.0,1.809954751131222,2.0,0.904977375565611,0.0,0.0
03BNBE26  ,435.0,47.356321839080465,52.643678160919535,0.0,0.0,0.0,0.0,101.0,23.218390804597703,157.0,35.0,22.29299363057325,0.0,0.0,115.0,73.24840764331209,26.751592356687908,0.0,0.0,6.0,3.821656050955414,27.0,17.197452229299362,21.0,13.375796178343949
03BNBE27  ,444.0,53.37837837837838,46.62162162162162,0.0,0.0,0.0,0.0,100.0,22.52252252252252,151.0,19.0,12.582781456953644,5.0,3.3112582781456954,101.0,66.88741721854305,33.11258278145695,1.0,0.6622516556291391,11.0,7.28476821192053,10.0,6.622516556291391,1.0,0.6622516556291391
03BNBE28  ,415.0,47.71084337349398,52.28915662650603,0.0,0.0,0.0,0.0,98.0,23.6144578313253,157.0,84.0,53.503184713375795,10.0,6.369426751592357,112.0,71.3375796178344,28.662420382165607,2.0,1.2738853503184715,7.0,4.45859872611465,66.0,42.038216560509554,8.0,5.095541401273886
03BNBE29  ,403.0,45.16129032258064,54.83870967741935,4.0,2.0,2.0,0.9925558312655087,72.0,17.866004962779154,156.0,20.0,12.82051282051282,0.0,0.0,114.0,73.07692307692307,26.923076923076934,0.0,0.0,8.0,5.128205128205128,0.0,0.0,0.0,0.0
03BNBF01  ,343.0,48.68804664723032,51.31195335276968,0.0,0.0,0.0,0.0,90.0,26.239067055393583,139.0,64.0,46.043165467625904,0.0,0.0,62.0,44.60431654676259,55.39568345323741,2.0,1.4388489208633095,4.0,2.877697841726619,0.0,0.0,0.0,0.0
03BNBF02  ,433.0,48.26789838337183,51.73210161662818,6.0,4.0,2.0,1.3856812933025404,122.0,28.17551963048499,172.0,147.0,85.46511627906976,0.0,0.0,50.0,29.069767441860467,70.93023255813954,2.0,1.1627906976744187,1.0,0.5813953488372093,3.0,1.744186046511628,1.0,0.5813953488372093
03BNBF03  ,599.0,46.744574290484145,53.255425709515855,0.0,0.0,0.0,0.0,150.0,25.041736227045075,219.0,114.0,52.054794520547944,0.0,0.0,83.0,37.89954337899543,62.10045662100457,0.0,0.0,11.0,5.0228310502283104,0.0,0.0,0.0,0.0
03BNBF04  ,409.0,48.899755501222494,51.1002444987775,3.0,2.0,1.0,0.7334963325183375,114.0,27.87286063569682,182.0,89.0,48.9010989010989,0.0,0.0,77.0,42.30769230769231,57.69230769230769,0.0,0.0,0.0,0.0,2.0,1.098901098901099,0.0,0.0
03BNBF05  ,375.0,45.86666666666667,54.13333333333333,5.0,2.0,3.0,1.3333333333333335,108.0,28.799999999999997,174.0,122.0,70.11494252873564,0.0,0.0,88.0,50.57471264367817,49.42528735632183,0.0,0.0,2.0,1.1494252873563218,3.0,1.7241379310344827,7.0,4.022988505747127
03BNBF06  ,615.0,50.081300813008134,49.91869918699187,2.0,1.0,1.0,0.3252032520325203,179.0,29.105691056910572,201.0,197.0,98.00995024875621,0.0,0.0,34.0,16.91542288557214,83.08457711442786,0.0,0.0,4.0,1.9900497512437811,0.0,0.0,0.0,0.0
03BNBF07  ,316.0,50.63291139240506,49.36708860759494,0.0,0.0,0.0,0.0,96.0,30.37974683544304,120.0,116.0,96.66666666666667,0.0,0.0,28.0,23.333333333333332,76.66666666666667,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0
03BNBF08  ,486.0,45.267489711934154,54.73251028806584,0.0,0.0,0.0,0.0,123.0,25.308641975308642,188.0,167.0,88.82978723404256,0.0,0.0,62.0,32.97872340425532,67.02127659574468,2.0,1.0638297872340425,4.0,2.127659574468085,5.0,2.6595744680851063,0.0,0.0
03BNBF09  ,538.0,45.539033457249076,54.46096654275093,0.0,0.0,0.0,0.0,130.0,24.1635687732342,180.0,156.0,86.66666666666667,0.0,0.0,53.0,29.444444444444446,70.55555555555556,0.0,0.0,4.0,2.2222222222222223,2.0,1.1111111111111112,1.0,0.5555555555555556
03BNBF10  ,425.0,53.17647058823529,46.82352941176471,0.0,0.0,0.0,0.0,104.0,24.47058823529412,145.0,57.0,39.310344827586206,1.0,0.6896551724137931,76.0,52.41379310344828,47.58620689655172,2.0,1.3793103448275863,5.0,3.4482758620689653,1.0,0.6896551724137931,0.0,0.0
03BNBF11  ,256.0,40.625,59.375,2.0,2.0,0.0,0.78125,53.0,20.703125,147.0,2.0,1.3605442176870748,0.0,0.0,112.0,76.19047619047619,23.80952380952381,1.0,0.6802721088435374,2.0,1.3605442176870748,1.0,0.6802721088435374,2.0,1.3605442176870748
03BNBF12  ,584.0,46.917808219178085,53.082191780821915,1.0,0.0,1.0,0.17123287671232876,158.0,27.054794520547947,208.0,191.0,91.82692307692307,0.0,0.0,65.0,31.25,68.75,0.0,0.0,3.0,1.4423076923076923,0.0,0.0,0.0,0.0
03BNBF13  ,473.0,43.97463002114165,56.02536997885835,0.0,0.0,0.0,0.0,102.0,21.56448202959831,226.0,53.0,23.451327433628318,0.0,0.0,150.0,66.3716814159292,33.6283185840708,0.0,0.0,3.0,1.3274336283185841,0.0,0.0,5.0,2.2123893805309733
03BNBF14  ,242.0,43.388429752066116,56.611570247933884,0.0,0.0,0.0,0.0,50.0,20.66115702479339,154.0,5.0,3.2467532467532463,0.0,0.0,122.0,79.22077922077922,20.77922077922078,0.0,0.0,1.0,0.6493506493506493,0.0,0.0,0.0,0.0
03BNBF15  ,456.0,44.51754385964912,55.48245614035088,2.0,2.0,0.0,0.43859649122807015,77.0,16.885964912280702,153.0,1.0,0.6535947712418301,0.0,0.0,113.0,73.8562091503268,26.143790849673195,1.0,0.6535947712418301,13.0,8.49673202614379,0.0,0.0,0.0,0.0
03BNBF16  ,543.0,47.51381215469613,52.48618784530387,0.0,0.0,0.0,0.0,87.0,16.022099447513813,172.0,23.0,13.372093023255813,0.0,0.0,115.0,66.86046511627907,33.13953488372093,1.0,0.5813953488372093,13.0,7.55813953488372,1.0,0.5813953488372093,0.0,0.0
03BNBF17  ,766.0,49.47780678851175,50.52219321148825,1.0,1.0,0.0,0.13054830287206268,147.0,19.19060052219321,233.0,3.0,1.2875536480686696,0.0,0.0,158.0,67.81115879828327,32.18884120171673,2.0,0.8583690987124464,24.0,10.300429184549357,0.0,0.0,0.0,0.0
03BNBF18  ,429.0,48.01864801864802,51.981351981351985,1.0,1.0,0.0,0.2331002331002331,121.0,28.205128205128204,162.0,151.0,93.20987654320987,0.0,0.0,21.0,12.962962962962962,87.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNBF19  ,526.0,49.23954372623574,50.760456273764255,1.0,1.0,0.0,0.19011406844106463,98.0,18.631178707224336,166.0,1.0,0.6024096385542169,0.0,0.0,105.0,63.25301204819277,36.74698795180723,1.0,0.6024096385542169,20.0,12.048192771084338,0.0,0.0,0.0,0.0
03BNBF20  ,628.0,49.681528662420384,50.318471337579616,1.0,1.0,0.0,0.15923566878980894,124.0,19.745222929936308,198.0,3.0,1.5151515151515151,0.0,0.0,137.0,69.1919191919192,30.808080808080803,6.0,3.0303030303030303,19.0,9.595959595959595,0.0,0.0,0.0,0.0
03BNBF21  ,739.0,46.54939106901218,53.45060893098782,0.0,0.0,0.0,0.0,123.0,16.644113667117725,232.0,4.0,1.7241379310344827,0.0,0.0,158.0,68.10344827586206,31.896551724137936,3.0,1.293103448275862,27.0,11.637931034482758,1.0,0.43103448275862066,0.0,0.0
03BNBF22  ,626.0,49.52076677316294,50.47923322683706,0.0,0.0,0.0,0.0,121.0,19.329073482428115,190.0,4.0,2.1052631578947367,0.0,0.0,125.0,65.78947368421053,34.210526315789465,3.0,1.5789473684210527,20.0,10.526315789473683,0.0,0.0,0.0,0.0
03BNBF23  ,545.0,50.091743119266056,49.908256880733944,2.0,0.0,2.0,0.3669724770642202,119.0,21.834862385321102,197.0,11.0,5.583756345177665,0.0,0.0,131.0,66.49746192893402,33.502538071065985,2.0,1.015228426395939,10.0,5.0761421319796955,0.0,0.0,0.0,0.0
03BNBF24  ,522.0,45.01915708812261,54.98084291187739,0.0,0.0,0.0,0.0,117.0,22.413793103448278,202.0,128.0,63.366336633663366,0.0,0.0,75.0,37.12871287128713,62.87128712871287,1.0,0.49504950495049505,5.0,2.4752475247524752,0.0,0.0,0.0,0.0
03BNBF25  ,542.0,48.33948339483395,51.66051660516605,4.0,3.0,1.0,0.7380073800738007,142.0,26.199261992619927,205.0,192.0,93.65853658536587,0.0,0.0,42.0,20.48780487804878,79.51219512195122,0.0,0.0,3.0,1.4634146341463417,0.0,0.0,0.0,0.0
03BNBF26  ,696.0,48.99425287356322,51.00574712643679,0.0,0.0,0.0,0.0,118.0,16.954022988505745,222.0,2.0,0.9009009009009009,0.0,0.0,163.0,73.42342342342343,26.57657657657657,1.0,0.45045045045045046,17.0,7.657657657657657,0.0,0.0,0.0,0.0
03BNBF27  ,649.0,51.15562403697997,48.844375963020035,0.0,0.0,0.0,0.0,93.0,14.329738058551616,205.0,0.0,0.0,0.0,0.0,146.0,71.21951219512195,28.78048780487805,2.0,0.975609756097561,21.0,10.24390243902439,0.0,0.0,0.0,0.0
03BNBF28  ,772.0,51.29533678756477,48.704663212435236,0.0,0.0,0.0,0.0,114.0,14.766839378238341,235.0,3.0,1.276595744680851,1.0,0.425531914893617,162.0,68.93617021276596,31.06382978723404,6.0,2.553191489361702,23.0,9.787234042553191,1.0,0.425531914893617,0.0,0.0
03BNBF29  ,455.0,45.27472527472528,54.72527472527473,4.0,1.0,3.0,0.8791208791208791,78.0,17.142857142857142,206.0,5.0,2.4271844660194173,0.0,0.0,157.0,76.2135922330097,23.786407766990294,2.0,0.9708737864077669,10.0,4.854368932038835,1.0,0.48543689320388345,0.0,0.0
03BNBF30  ,446.0,42.37668161434978,57.62331838565022,0.0,0.0,0.0,0.0,79.0,17.713004484304935,240.0,6.0,2.5,1.0,0.4166666666666667,180.0,75.0,25.0,2.0,0.8333333333333334,3.0,1.25,2.0,0.8333333333333334,0.0,0.0
03BNBF31  ,506.0,48.22134387351779,51.77865612648221,1.0,0.0,1.0,0.1976284584980237,141.0,27.865612648221344,184.0,179.0,97.28260869565217,0.0,0.0,40.0,21.73913043478261,78.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNBF32  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNBG01  ,374.0,47.860962566844925,52.139037433155075,1.0,0.0,1.0,0.267379679144385,95.0,25.40106951871658,123.0,117.0,95.1219512195122,0.0,0.0,24.0,19.51219512195122,80.48780487804878,0.0,0.0,2.0,1.6260162601626018,0.0,0.0,0.0,0.0
03BNBG02  ,607.0,47.77594728171334,52.22405271828665,3.0,2.0,1.0,0.4942339373970346,124.0,20.42833607907743,201.0,71.0,35.32338308457712,0.0,0.0,107.0,53.233830845771145,46.766169154228855,1.0,0.4975124378109453,18.0,8.955223880597014,0.0,0.0,0.0,0.0
03BNBG03  ,513.0,46.978557504873294,53.021442495126706,2.0,1.0,1.0,0.3898635477582846,115.0,22.417153996101362,175.0,152.0,86.85714285714286,0.0,0.0,65.0,37.142857142857146,62.857142857142854,1.0,0.5714285714285714,3.0,1.7142857142857144,0.0,0.0,0.0,0.0
03BNBG04  ,346.0,50.86705202312138,49.13294797687861,5.0,3.0,2.0,1.4450867052023122,100.0,28.901734104046245,157.0,80.0,50.955414012738856,0.0,0.0,78.0,49.681528662420384,50.318471337579616,3.0,1.910828025477707,1.0,0.6369426751592357,0.0,0.0,0.0,0.0
03BNBG05  ,280.0,51.07142857142857,48.92857142857142,0.0,0.0,0.0,0.0,85.0,30.357142857142854,140.0,74.0,52.85714285714286,0.0,0.0,66.0,47.14285714285714,52.85714285714286,1.0,0.7142857142857143,0.0,0.0,3.0,2.142857142857143,0.0,0.0
03BNBG06  ,530.0,44.15094339622642,55.84905660377358,0.0,0.0,0.0,0.0,112.0,21.132075471698116,192.0,3.0,1.5625,0.0,0.0,123.0,64.0625,35.9375,2.0,1.0416666666666665,9.0,4.6875,0.0,0.0,0.0,0.0
03BNBG07  ,510.0,47.25490196078431,52.74509803921569,0.0,0.0,0.0,0.0,94.0,18.43137254901961,183.0,6.0,3.278688524590164,0.0,0.0,120.0,65.57377049180327,34.42622950819673,0.0,0.0,8.0,4.371584699453552,0.0,0.0,0.0,0.0
03BNBG08  ,549.0,45.173041894353375,54.826958105646625,0.0,0.0,0.0,0.0,124.0,22.586520947176687,197.0,100.0,50.76142131979695,0.0,0.0,98.0,49.746192893401016,50.253807106598984,1.0,0.5076142131979695,12.0,6.091370558375635,0.0,0.0,0.0,0.0
03BNBG09  ,416.0,50.0,50.0,2.0,1.0,1.0,0.4807692307692308,110.0,26.442307692307693,152.0,131.0,86.18421052631578,0.0,0.0,44.0,28.947368421052634,71.05263157894737,2.0,1.3157894736842104,10.0,6.578947368421052,3.0,1.9736842105263157,0.0,0.0
03BNBG10  ,245.0,49.38775510204081,50.61224489795918,14.0,11.0,3.0,5.714285714285714,69.0,28.163265306122447,160.0,46.0,28.749999999999996,0.0,0.0,83.0,51.87500000000001,48.12499999999999,3.0,1.875,1.0,0.625,0.0,0.0,0.0,0.0
03BNBG11  ,480.0,43.958333333333336,56.041666666666664,0.0,0.0,0.0,0.0,91.0,18.958333333333332,180.0,2.0,1.1111111111111112,0.0,0.0,125.0,69.44444444444444,30.555555555555557,0.0,0.0,10.0,5.555555555555555,0.0,0.0,0.0,0.0
03BNBG12  ,512.0,45.1171875,54.8828125,4.0,3.0,1.0,0.78125,99.0,19.3359375,191.0,9.0,4.712041884816754,0.0,0.0,122.0,63.87434554973822,36.12565445026178,2.0,1.0471204188481675,13.0,6.806282722513089,2.0,1.0471204188481675,0.0,0.0
03BNBG13  ,518.0,51.54440154440154,48.455598455598455,0.0,0.0,0.0,0.0,100.0,19.305019305019304,166.0,5.0,3.0120481927710845,0.0,0.0,114.0,68.67469879518072,31.325301204819283,3.0,1.8072289156626504,21.0,12.650602409638553,0.0,0.0,0.0,0.0
03BNBG14  ,475.0,47.578947368421055,52.421052631578945,0.0,0.0,0.0,0.0,108.0,22.736842105263158,169.0,32.0,18.93491124260355,0.0,0.0,98.0,57.98816568047337,42.01183431952663,0.0,0.0,8.0,4.733727810650888,1.0,0.591715976331361,0.0,0.0
03BNBG15  ,248.0,52.41935483870967,47.58064516129033,3.0,2.0,1.0,1.2096774193548387,49.0,19.758064516129032,116.0,42.0,36.206896551724135,0.0,0.0,79.0,68.10344827586206,31.896551724137936,4.0,3.4482758620689653,1.0,0.8620689655172413,0.0,0.0,0.0,0.0
03BNBG16  ,460.0,47.608695652173914,52.391304347826086,3.0,2.0,1.0,0.6521739130434783,104.0,22.608695652173914,185.0,93.0,50.27027027027027,0.0,0.0,105.0,56.75675675675676,43.24324324324324,2.0,1.0810810810810811,5.0,2.7027027027027026,2.0,1.0810810810810811,0.0,0.0
03BNBG17  ,339.0,43.95280235988201,56.04719764011799,2.0,1.0,1.0,0.5899705014749262,65.0,19.174041297935105,140.0,14.0,10.0,0.0,0.0,99.0,70.71428571428572,29.285714285714278,1.0,0.7142857142857143,4.0,2.857142857142857,4.0,2.857142857142857,0.0,0.0
03BNBG18  ,579.0,48.704663212435236,51.29533678756477,1.0,0.0,1.0,0.17271157167530224,126.0,21.761658031088082,193.0,49.0,25.38860103626943,0.0,0.0,111.0,57.51295336787565,42.48704663212435,5.0,2.5906735751295336,7.0,3.6269430051813467,0.0,0.0,0.0,0.0
03BNBG19  ,365.0,50.95890410958904,49.04109589041096,4.0,2.0,2.0,1.095890410958904,90.0,24.65753424657534,140.0,39.0,27.857142857142858,0.0,0.0,82.0,58.57142857142858,41.42857142857142,3.0,2.142857142857143,8.0,5.714285714285714,3.0,2.142857142857143,1.0,0.7142857142857143
03BNBG20  ,92.0,43.47826086956522,56.52173913043478,0.0,0.0,0.0,0.0,18.0,19.565217391304348,50.0,5.0,10.0,0.0,0.0,34.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNBG21  ,506.0,50.59288537549407,49.40711462450593,1.0,0.0,1.0,0.1976284584980237,107.0,21.14624505928854,183.0,8.0,4.371584699453552,0.0,0.0,118.0,64.48087431693989,35.51912568306011,4.0,2.185792349726776,15.0,8.19672131147541,0.0,0.0,0.0,0.0
03BNBG22  ,506.0,49.01185770750988,50.988142292490124,0.0,0.0,0.0,0.0,92.0,18.181818181818183,196.0,0.0,0.0,0.0,0.0,144.0,73.46938775510205,26.530612244897952,2.0,1.0204081632653061,7.0,3.571428571428571,0.0,0.0,0.0,0.0
03BNBG23  ,479.0,48.43423799582464,51.56576200417536,2.0,2.0,0.0,0.41753653444676403,112.0,23.382045929018787,184.0,64.0,34.78260869565217,0.0,0.0,84.0,45.65217391304348,54.34782608695652,3.0,1.6304347826086956,3.0,1.6304347826086956,1.0,0.5434782608695652,0.0,0.0
03BNBG24  ,511.0,47.74951076320939,52.25048923679061,1.0,1.0,0.0,0.19569471624266144,110.0,21.52641878669276,179.0,16.0,8.938547486033519,0.0,0.0,112.0,62.56983240223464,37.43016759776536,1.0,0.5586592178770949,11.0,6.145251396648044,0.0,0.0,0.0,0.0
03BNBG25  ,352.0,45.17045454545455,54.82954545454546,2.0,1.0,1.0,0.5681818181818182,94.0,26.704545454545453,178.0,73.0,41.01123595505618,0.0,0.0,76.0,42.69662921348314,57.30337078651686,10.0,5.617977528089887,0.0,0.0,0.0,0.0,0.0,0.0
03BNBG26  ,423.0,50.35460992907801,49.645390070921984,4.0,3.0,1.0,0.9456264775413712,112.0,26.47754137115839,216.0,79.0,36.574074074074076,0.0,0.0,123.0,56.94444444444444,43.05555555555556,10.0,4.62962962962963,1.0,0.4629629629629629,1.0,0.4629629629629629,0.0,0.0
03BNBG27  ,387.0,47.02842377260982,52.97157622739018,0.0,0.0,0.0,0.0,108.0,27.906976744186046,179.0,64.0,35.754189944134076,0.0,0.0,89.0,49.72067039106145,50.27932960893855,1.0,0.5586592178770949,2.0,1.1173184357541899,0.0,0.0,0.0,0.0
03BNBG28  ,305.0,50.81967213114754,49.18032786885246,1.0,1.0,0.0,0.32786885245901637,87.0,28.524590163934427,149.0,64.0,42.95302013422819,0.0,0.0,79.0,53.02013422818792,46.97986577181208,6.0,4.026845637583892,3.0,2.013422818791946,1.0,0.6711409395973155,0.0,0.0
03BNBG29  ,396.0,50.0,50.0,4.0,2.0,2.0,1.0101010101010102,97.0,24.494949494949495,155.0,124.0,80.0,0.0,0.0,40.0,25.806451612903224,74.19354838709677,1.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0
03BNBG30  ,217.0,51.1520737327189,48.8479262672811,3.0,2.0,1.0,1.3824884792626728,44.0,20.276497695852534,129.0,25.0,19.379844961240313,0.0,0.0,85.0,65.89147286821705,34.10852713178295,1.0,0.7751937984496124,2.0,1.550387596899225,0.0,0.0,0.0,0.0
03BNBH01  ,391.0,50.63938618925832,49.36061381074169,1.0,1.0,0.0,0.2557544757033248,84.0,21.483375959079286,147.0,47.0,31.97278911564626,0.0,0.0,100.0,68.02721088435374,31.972789115646265,4.0,2.7210884353741496,11.0,7.482993197278912,4.0,2.7210884353741496,12.0,8.16326530612245
03BNBH02  ,582.0,46.90721649484536,53.09278350515464,0.0,0.0,0.0,0.0,77.0,13.23024054982818,206.0,20.0,9.70873786407767,1.0,0.48543689320388345,168.0,81.55339805825243,18.446601941747574,7.0,3.3980582524271843,23.0,11.165048543689322,6.0,2.912621359223301,1.0,0.48543689320388345
03BNBH03  ,427.0,47.306791569086656,52.69320843091335,1.0,1.0,0.0,0.234192037470726,91.0,21.311475409836063,164.0,71.0,43.292682926829265,3.0,1.8292682926829267,116.0,70.73170731707317,29.268292682926827,3.0,1.8292682926829267,11.0,6.707317073170732,25.0,15.24390243902439,3.0,1.8292682926829267
