zoneid,81sas020050,81sas020051,81sas020052,81sas020053,81sas020054,81sas020055,81sas020056,81sas020057,81sas020058,81sas020059,81sas020060,81sas020061,81sas020062,81sas020063,81sas020064,81sas020065,81sas020066,81sas020067,81sas020068,81sas020069,81sas020070,81sas020071,81sas020072,81sas020073,81sas020074,81sas020075,81sas020076,81sas020077,81sas020078,81sas020079,81sas020080,81sas020081,81sas020082,81sas020083,81sas020084,81sas020085,81sas020086,81sas020087,81sas020088,81sas020089,81sas020090,81sas020091,81sas020092,81sas020093,81sas020094,81sas020095,81sas020096,81sas020097,81sas020098,81sas020099,81sas020100,81sas020101,81sas020102,81sas020103,81sas020104,81sas020105,81sas020106,81sas020107,81sas020108,81sas020109,81sas020110,81sas020111,81sas020112,81sas020113,81sas020114,81sas020115,81sas020116,81sas020117,81sas020118,81sas020119,81sas020120,81sas020121,81sas020122,81sas020123,81sas020124,81sas020125,81sas020126,81sas020127,81sas020128,81sas020129,81sas020130,81sas020131,81sas020132,81sas020133,81sas020134,81sas020135,81sas020136,81sas020137,81sas020138,81sas020139,81sas020140,81sas020141,81sas020142,81sas020143,81sas020144,81sas020145,81sas020146,81sas020147,81sas020148,81sas020149,81sas020150,81sas020151,81sas020152,81sas020153,81sas020154,81sas020155,81sas020156,81sas020157,81sas020158,81sas020159,81sas020160,81sas020161,81sas020162,81sas020163,81sas020164,81sas020165,81sas020166,81sas020167,81sas020168,81sas020169,81sas020170,81sas020171,81sas020172,81sas020173,81sas020174,81sas020175,81sas020176,81sas020177,81sas020178,81sas020179,81sas020180,81sas020181,81sas020182,81sas020183,81sas020184,81sas020185,81sas020186,81sas020187,81sas020188,81sas020189,81sas020190,81sas020191,81sas020192,81sas020193,81sas020194,81sas020195,81sas020196,81sas020197,81sas020198,81sas020199,81sas020200,81sas020201,81sas020202,81sas020203,81sas020204,81sas020205,81sas020206,81sas020207,81sas020208,81sas020209
35NN      ,64004,31944,14889,17055,32060,14985,17075,4524,2311,2311,0,2213,2213,0,5004,2563,2563,0,2441,2441,0,5436,2816,2816,0,2620,2620,0,1012,526,526,0,486,486,0,3808,1977,1964,13,1831,1727,104,4020,2043,1485,558,1977,938,1039,4530,2190,610,1580,2340,364,1976,6264,3094,502,2592,3170,282,2888,5175,2677,295,2382,2498,211,2287,3834,2002,213,1789,1832,194,1638,3355,1770,189,1581,1585,194,1391,3200,1661,190,1471,1539,185,1354,3156,1545,203,1342,1611,278,1333,2822,1367,181,1186,1455,359,1096,2712,1308,211,1097,1404,500,904,2223,999,219,780,1224,611,613,1536,651,185,466,885,591,294,860,289,135,154,571,455,116,533,155,91,64,378,336,42,3043,0,0,0,0,0,0,0,0,2,3,0,6,31,150,978,859,591,273,150
35NP      ,64013,31497,15267,16230,32516,16160,16356,4276,2161,2161,0,2115,2115,0,4774,2449,2449,0,2325,2325,0,5759,2949,2949,0,2810,2810,0,1149,596,596,0,553,553,0,4377,2347,2321,26,2030,1892,138,4285,2122,1530,592,2163,969,1194,4353,2164,637,1527,2189,387,1802,5273,2599,397,2202,2674,303,2371,4445,2223,275,1948,2222,274,1948,3672,1894,224,1670,1778,216,1562,3280,1684,193,1491,1596,216,1380,3323,1682,224,1458,1641,250,1391,3391,1653,187,1466,1738,376,1362,2959,1432,208,1224,1527,445,1082,2889,1327,233,1094,1562,602,960,2459,1088,252,836,1371,721,650,1748,687,217,470,1061,730,331,1059,328,143,185,731,578,153,542,112,71,41,430,398,32,3204,0,0,0,0,0,0,0,0,3,1,1,2,13,133,1060,950,627,310,104
36NQ      ,28023,13645,6571,7074,14378,7278,7100,1662,830,830,0,832,832,0,1813,905,905,0,908,908,0,2045,1023,1023,0,1022,1022,0,450,220,220,0,230,230,0,1872,1006,995,11,866,800,66,1971,1076,797,279,895,433,462,1620,835,279,556,785,153,632,1933,972,194,778,961,104,857,1699,849,116,733,850,96,754,1556,787,133,654,769,86,683,1548,765,109,656,783,115,668,1588,779,99,680,809,146,663,1677,805,138,667,872,249,623,1635,770,130,640,865,274,591,1683,765,165,600,918,411,507,1450,610,164,446,840,479,361,983,373,124,249,610,438,172,533,197,94,103,336,289,47,305,78,56,22,227,213,14,1908,0,0,0,0,0,0,0,0,0,1,1,4,18,145,601,541,338,185,74
36NR      ,25525,12240,5768,6472,13285,6764,6521,1466,765,765,0,701,701,0,1559,799,799,0,760,760,0,1853,961,961,0,892,892,0,357,174,174,0,183,183,0,1539,773,762,11,766,717,49,1672,846,610,236,826,410,416,1535,773,224,549,762,157,605,1690,862,153,709,828,97,731,1473,727,123,604,746,102,644,1368,641,99,542,727,100,627,1443,749,119,630,694,110,584,1489,727,122,605,762,164,598,1602,770,133,637,832,217,615,1478,673,134,539,805,275,530,1635,743,178,565,892,385,507,1417,594,144,450,823,474,349,1052,385,122,263,667,489,178,582,194,90,104,388,314,74,315,84,56,28,231,217,14,1825,0,0,0,0,0,0,0,0,0,0,0,2,15,99,585,503,352,185,84
36NS      ,76936,37677,17260,20417,39259,18755,20504,5910,2993,2993,0,2917,2917,0,6030,3102,3102,0,2928,2928,0,6190,3094,3094,0,3096,3096,0,1206,605,605,0,601,601,0,4298,2119,2077,42,2179,2025,154,5543,2555,1406,1149,2988,1041,1947,6881,3464,717,2747,3417,452,2965,7550,3751,469,3282,3799,379,3420,5340,2814,302,2512,2526,261,2265,4186,2116,259,1857,2070,243,1827,3761,1899,253,1646,1862,274,1588,3730,1846,274,1572,1884,305,1579,3969,2005,337,1668,1964,399,1565,3334,1601,291,1310,1733,551,1182,3150,1448,298,1150,1702,766,936,2565,1105,282,823,1460,811,649,1859,712,255,457,1147,838,309,982,316,155,161,666,575,91,452,132,91,41,320,293,27,3847,0,0,0,0,0,0,0,0,2,3,0,6,37,372,1281,1029,680,308,129
36NT      ,49619,24666,12024,12642,24953,12297,12656,2465,1260,1260,0,1205,1205,0,3104,1585,1585,0,1519,1519,0,3906,2025,2025,0,1881,1881,0,836,420,420,0,416,416,0,3812,2204,2188,16,1608,1536,72,3056,1580,1263,317,1476,895,581,2393,1226,448,778,1167,267,900,3244,1597,319,1278,1647,177,1470,3192,1554,221,1333,1638,136,1502,3312,1645,200,1445,1667,168,1499,3278,1651,216,1435,1627,171,1456,3298,1667,259,1408,1631,253,1378,3367,1683,303,1380,1684,398,1286,2706,1359,286,1073,1347,437,910,2529,1228,287,941,1301,572,729,2154,962,266,696,1192,665,527,1490,580,216,364,910,681,229,934,309,165,144,625,527,98,543,131,97,34,412,393,19,2926,0,0,0,0,0,0,0,0,4,4,12,6,51,300,892,809,477,256,115
36NU      ,53236,26031,12673,13358,27205,13779,13426,2977,1571,1571,0,1406,1406,0,3360,1782,1782,0,1578,1578,0,3818,1988,1988,0,1830,1830,0,871,457,457,0,414,414,0,3452,1744,1733,11,1708,1652,56,3392,1780,1443,337,1612,937,675,3134,1552,569,983,1582,356,1226,3933,2020,438,1582,1913,246,1667,3419,1739,296,1443,1680,221,1459,3202,1558,252,1306,1644,183,1461,3060,1550,247,1303,1510,229,1281,3222,1633,272,1361,1589,286,1303,3305,1577,285,1292,1728,428,1300,3085,1452,257,1195,1633,567,1066,2953,1365,295,1070,1588,736,852,2577,1112,299,813,1465,830,635,1881,688,241,447,1193,877,316,1011,317,149,168,694,596,98,584,146,99,47,438,407,31,3257,0,0,0,0,0,0,0,0,0,1,0,3,24,186,1028,950,626,297,142
36NW      ,62112,30338,13978,16360,31774,15337,16437,3520,1787,1787,0,1733,1733,0,4127,2103,2103,0,2024,2024,0,4722,2427,2427,0,2295,2295,0,967,478,478,0,489,489,0,3996,1962,1926,36,2034,1896,138,4303,2188,1427,761,2115,947,1168,4069,2074,628,1446,1995,403,1592,4459,2191,364,1827,2268,280,1988,3687,1906,293,1613,1781,208,1573,3434,1710,230,1480,1724,190,1534,3523,1749,240,1509,1774,238,1536,3879,1841,295,1546,2038,310,1728,4328,2156,346,1810,2172,478,1694,3623,1768,299,1469,1855,566,1289,3413,1610,345,1265,1803,746,1057,2793,1246,313,933,1547,832,715,1895,723,264,459,1172,869,303,940,301,142,159,639,536,103,434,118,71,47,316,297,19,4467,0,0,0,0,0,0,0,0,0,2,2,14,75,676,1415,1183,691,294,115
37NX      ,46409,22274,10342,11932,24135,12176,11959,2341,1184,1184,0,1157,1157,0,2881,1422,1422,0,1459,1459,0,3572,1853,1853,0,1719,1719,0,721,384,384,0,337,337,0,2848,1496,1492,4,1352,1301,51,2874,1477,1204,273,1397,791,606,2695,1392,511,881,1303,273,1030,3410,1690,328,1362,1720,231,1489,2988,1529,248,1281,1459,196,1263,2492,1222,140,1082,1270,159,1111,2575,1255,162,1093,1320,182,1138,2707,1317,177,1140,1390,251,1139,2922,1351,172,1179,1571,379,1192,2723,1299,161,1138,1424,457,967,2781,1250,215,1035,1531,665,866,2444,1035,251,784,1409,775,634,1794,687,222,465,1107,788,319,1027,292,130,162,735,612,123,614,139,86,53,475,444,31,3064,0,0,0,0,0,0,0,0,2,1,3,6,16,168,969,880,616,273,130
37NY      ,73538,36593,17503,19090,36945,17887,19058,4166,2126,2126,0,2040,2040,0,4998,2598,2598,0,2400,2400,0,5987,3082,3082,0,2905,2905,0,1280,649,649,0,631,631,0,4954,2592,2568,24,2362,2243,119,4930,2679,2122,557,2251,1265,986,4444,2245,851,1394,2199,442,1757,5730,2891,580,2311,2839,295,2544,5288,2682,359,2323,2606,234,2372,4768,2407,268,2139,2361,251,2110,4205,2125,228,1897,2080,228,1852,4224,2155,309,1846,2069,320,1749,4070,2009,276,1733,2061,426,1635,3666,1771,265,1506,1895,541,1354,3616,1702,345,1357,1914,729,1185,3110,1420,344,1076,1690,902,788,2211,892,264,628,1319,889,430,1169,381,158,223,788,654,134,722,187,111,76,535,492,43,4102,0,0,0,0,0,0,0,0,1,2,5,14,39,240,1262,1203,803,355,178
37NZ      ,136884,65862,31416,34446,71022,36345,34677,7201,3678,3678,0,3523,3523,0,8435,4361,4361,0,4074,4074,0,10502,5390,5390,0,5112,5112,0,2313,1191,1191,0,1122,1122,0,9593,5233,5207,26,4360,4214,146,9251,4723,3720,1003,4528,2625,1903,8118,4119,1561,2558,3999,919,3080,9839,4916,996,3920,4923,641,4282,8879,4417,653,3764,4462,533,3929,8255,4099,477,3622,4156,551,3605,7748,3819,452,3367,3929,623,3306,8031,3853,533,3320,4178,782,3396,7865,3787,490,3297,4078,979,3099,7096,3243,419,2824,3853,1291,2562,7260,3166,562,2604,4094,1806,2288,6685,2731,587,2144,3954,2247,1707,4946,1778,514,1264,3168,2253,915,2892,876,330,546,2016,1660,356,1975,482,295,187,1493,1390,103,8197,0,0,0,0,0,0,0,0,6,0,8,25,101,494,2359,2331,1602,817,454
37PA      ,41274,21380,11063,10317,19894,9670,10224,2595,1336,1336,0,1259,1259,0,2862,1450,1450,0,1412,1412,0,3238,1661,1661,0,1577,1577,0,609,318,318,0,291,291,0,3665,2357,2305,52,1308,1150,158,3669,2160,1509,651,1509,619,890,2842,1531,516,1015,1311,205,1106,3158,1639,296,1343,1519,141,1378,2583,1341,209,1132,1242,143,1099,2289,1171,158,1013,1118,122,996,2111,1069,150,919,1042,136,906,2144,1047,164,883,1097,209,888,2091,1044,171,873,1047,240,807,1937,896,152,744,1041,311,730,1941,903,170,733,1038,427,611,1568,736,184,552,832,448,384,1072,416,143,273,656,463,193,545,198,101,97,347,283,64,355,107,70,37,248,234,14,2111,0,0,0,0,0,0,0,0,0,0,0,5,19,136,680,623,372,182,94
37PB      ,83132,40920,18678,22242,42212,19803,22409,4680,2340,2340,0,2340,2340,0,5403,2776,2776,0,2627,2627,0,6398,3268,3268,0,3130,3130,0,1381,672,672,0,709,709,0,5225,2822,2802,20,2403,2323,80,5105,2622,2026,596,2483,1285,1198,5131,2557,836,1721,2574,445,2129,6553,3245,533,2712,3308,347,2961,5705,2856,353,2503,2849,241,2608,5161,2590,285,2305,2571,250,2321,4927,2460,285,2175,2467,297,2170,5002,2530,334,2196,2472,361,2111,4997,2461,328,2133,2536,550,1986,4425,2138,350,1788,2287,622,1665,4491,2100,353,1747,2391,929,1462,3765,1677,416,1261,2088,1091,997,2603,1125,359,766,1478,984,494,1312,440,204,236,872,699,173,868,241,158,83,627,573,54,5045,0,0,0,0,0,0,0,0,1,1,4,7,38,304,1610,1435,1010,406,229
37PC      ,98791,46051,21065,24986,52740,27511,25229,4964,2510,2510,0,2454,2454,0,5763,2929,2929,0,2834,2834,0,7318,3730,3730,0,3588,3588,0,1580,794,794,0,786,786,0,6106,3059,3017,42,3047,2884,163,5902,2966,2245,721,2936,1686,1250,5252,2562,909,1653,2690,659,2031,6577,3179,628,2551,3398,557,2841,5732,2811,437,2374,2921,415,2506,5582,2808,441,2367,2774,430,2344,5261,2631,362,2269,2630,426,2204,5552,2615,384,2231,2937,594,2343,6048,2850,369,2481,3198,839,2359,5811,2590,392,2198,3221,1055,2166,6401,2720,440,2280,3681,1544,2137,6053,2456,479,1977,3597,2025,1572,4631,1636,432,1204,2995,2103,892,2591,795,324,471,1796,1473,323,1667,410,243,167,1257,1159,98,7656,0,0,0,0,0,0,0,0,2,4,3,21,72,432,2213,2224,1540,751,394
37PD      ,76188,37826,17611,20215,38362,18080,20282,4253,2195,2195,0,2058,2058,0,5407,2796,2796,0,2611,2611,0,6466,3306,3306,0,3160,3160,0,1417,754,754,0,663,663,0,4726,2466,2439,27,2260,2170,90,4769,2548,1963,585,2221,1167,1054,4661,2309,764,1545,2352,445,1907,6503,3213,551,2662,3290,347,2943,5743,2841,324,2517,2902,263,2639,4737,2423,256,2167,2314,215,2099,4449,2263,243,2020,2186,244,1942,4341,2186,269,1917,2155,300,1855,4492,2227,286,1941,2265,438,1827,3796,1855,273,1582,1941,507,1434,3499,1647,297,1350,1852,739,1113,2962,1294,309,985,1668,881,787,2070,866,258,608,1204,806,398,1169,420,188,232,749,606,143,728,217,140,77,511,460,51,4072,0,0,0,0,0,0,0,0,0,0,1,12,32,225,1308,1124,793,380,197
37PE      ,97240,46297,22789,23508,50943,27213,23730,5206,2649,2649,0,2557,2557,0,5459,2828,2828,0,2631,2631,0,7209,3587,3587,0,3622,3622,0,1513,801,801,0,712,712,0,6400,3169,3133,36,3231,3065,166,7639,3760,2801,959,3879,2281,1598,6587,3318,1352,1966,3269,991,2278,6856,3533,936,2597,3323,669,2654,5338,2617,504,2113,2721,514,2207,5241,2577,436,2141,2664,456,2208,5235,2594,419,2175,2641,485,2156,5597,2664,461,2203,2933,648,2285,6051,2874,470,2404,3177,821,2356,5571,2646,486,2160,2925,979,1946,5424,2318,488,1830,3106,1430,1676,5036,2129,529,1600,2907,1646,1261,3605,1300,423,877,2305,1652,653,2047,648,300,348,1399,1180,219,1226,285,186,99,941,874,67,6386,0,0,0,0,0,0,0,0,7,1,3,6,44,410,1907,1905,1215,612,276
38PF      ,105831,52221,24170,28051,53610,25480,28130,6554,3372,3372,0,3182,3182,0,7309,3758,3758,0,3551,3551,0,8855,4536,4536,0,4319,4319,0,1799,938,938,0,861,861,0,6781,3392,3315,77,3389,3117,272,7422,3666,2349,1317,3756,1577,2179,7549,3846,998,2848,3703,629,3074,8096,4090,679,3411,4006,425,3581,7470,3819,509,3310,3651,385,3266,6193,3182,415,2767,3011,346,2665,5643,2853,402,2451,2790,347,2443,5720,2899,393,2506,2821,378,2443,6377,3159,472,2687,3218,617,2601,5635,2727,388,2339,2908,807,2101,4980,2311,454,1857,2669,1056,1613,4086,1759,421,1338,2327,1243,1084,2927,1140,364,776,1787,1227,560,1612,536,251,285,1076,880,196,823,238,156,82,585,533,52,6533,0,0,0,0,0,0,0,0,2,4,5,15,77,945,2017,1620,1100,518,230
38PG      ,101120,50346,24133,26213,50774,24506,26268,5947,3046,3046,0,2901,2901,0,7236,3697,3697,0,3539,3539,0,8742,4502,4502,0,4240,4240,0,1764,897,897,0,867,867,0,6866,3483,3428,55,3383,3150,233,7056,3676,2548,1128,3380,1611,1769,6518,3319,1085,2234,3199,570,2629,7903,3972,783,3189,3931,472,3459,7029,3603,586,3017,3426,376,3050,6213,3191,473,2718,3022,313,2709,5770,2954,370,2584,2816,320,2496,5931,3048,414,2634,2883,395,2488,6009,2963,454,2509,3046,569,2477,4966,2454,372,2082,2512,698,1814,4557,2124,417,1707,2433,971,1462,3802,1686,393,1293,2116,1165,951,2659,1076,350,726,1583,1082,501,1381,449,198,251,932,762,170,771,206,120,86,565,505,60,5525,0,0,0,0,0,0,0,0,2,4,4,18,45,562,1777,1489,1006,425,193
38PH      ,102395,50429,23064,27365,51966,24442,27524,5877,3018,3018,0,2859,2859,0,6936,3560,3560,0,3376,3376,0,8454,4305,4305,0,4149,4149,0,1659,864,864,0,795,795,0,6431,3220,3183,37,3211,3048,163,6953,3557,2638,919,3396,1691,1705,6904,3438,1068,2370,3466,621,2845,8625,4359,744,3615,4266,453,3813,7298,3715,526,3189,3583,358,3225,6270,3176,384,2792,3094,322,2772,5955,3048,359,2689,2907,335,2572,5836,2914,356,2558,2922,405,2517,5969,2993,339,2654,2976,582,2394,5256,2512,322,2190,2744,701,2043,4935,2275,366,1909,2660,1008,1652,4046,1834,409,1425,2212,1164,1048,2623,979,287,692,1644,1111,533,1473,474,225,249,999,811,188,895,188,111,77,707,653,54,5701,0,0,0,0,0,0,0,0,0,2,1,10,61,492,1947,1661,908,445,174
38PJ      ,104075,51123,23506,27617,52952,25227,27725,6143,3138,3138,0,3005,3005,0,7095,3643,3643,0,3452,3452,0,8581,4372,4372,0,4209,4209,0,1688,857,857,0,831,831,0,6816,3497,3472,25,3319,3161,158,7242,3619,2626,993,3623,1849,1774,7276,3572,1136,2436,3704,749,2955,8873,4471,754,3717,4402,563,3839,7349,3705,493,3212,3644,406,3238,6343,3140,360,2780,3203,388,2815,6181,3121,374,2747,3060,383,2677,6202,3096,374,2722,3106,466,2640,6244,3093,326,2767,3151,593,2558,4844,2413,327,2086,2431,648,1783,4646,2148,335,1813,2498,936,1562,3885,1692,366,1326,2193,1194,999,2492,936,254,682,1556,1070,486,1379,424,185,239,955,760,195,796,186,114,72,610,564,46,5269,0,0,0,0,0,0,0,0,1,0,5,8,50,506,1739,1504,871,406,179
38PK      ,99358,49036,22639,26397,50322,23887,26435,6186,3190,3190,0,2996,2996,0,6636,3363,3363,0,3273,3273,0,8060,4091,4091,0,3969,3969,0,1769,915,915,0,854,854,0,6727,3381,3300,81,3346,3038,308,7620,3768,2305,1463,3852,1611,2241,6912,3498,954,2544,3414,587,2827,7415,3878,661,3217,3537,417,3120,6436,3179,431,2748,3257,359,2898,5693,2879,370,2509,2814,333,2481,5555,2744,353,2391,2811,347,2464,5892,2987,414,2573,2905,374,2531,6017,3111,439,2672,2906,525,2381,5221,2524,381,2143,2697,737,1960,4696,2199,400,1799,2497,963,1534,3847,1689,404,1285,2158,1165,993,2595,1010,321,689,1585,1081,504,1304,420,209,211,884,746,138,777,210,138,72,567,512,55,5996,0,0,0,0,0,0,0,0,2,3,4,17,61,882,1922,1569,948,394,194
38PL      ,103733,51382,24415,26967,52351,25312,27039,6395,3244,3244,0,3151,3151,0,7481,3924,3924,0,3557,3557,0,9173,4688,4688,0,4485,4485,0,1809,932,932,0,877,877,0,7223,3735,3659,76,3488,3282,206,7037,3628,2570,1058,3409,1660,1749,6478,3254,1055,2199,3224,557,2667,7801,3896,665,3231,3905,407,3498,7254,3638,461,3177,3616,352,3264,6275,3126,352,2774,3149,314,2835,5938,3015,323,2692,2923,382,2541,6153,3101,358,2743,3052,412,2640,6138,3079,358,2721,3059,569,2490,5079,2449,334,2115,2630,685,1945,4616,2148,365,1783,2468,982,1486,3803,1693,385,1308,2110,1154,956,2698,1076,333,743,1622,1083,539,1496,501,242,259,995,814,181,886,255,167,88,631,589,42,5706,0,0,0,0,0,0,0,0,3,2,8,17,38,617,1807,1495,997,477,245
38PM      ,268257,130658,69525,61133,137599,76103,61496,15413,7811,7811,0,7602,7602,0,17585,9036,9036,0,8549,8549,0,22216,11344,11344,0,10872,10872,0,4776,2464,2464,0,2312,2312,0,19310,9568,9397,171,9742,9098,644,22790,11555,8695,2860,11235,6689,4546,17893,9071,3926,5145,8822,2951,5871,17280,8995,2644,6351,8285,1797,6488,13926,7016,1710,5306,6910,1370,5540,13802,6942,1631,5311,6860,1283,5577,14425,7160,1525,5635,7265,1416,5849,15895,7924,1640,6284,7971,1574,6397,17031,8571,1663,6908,8460,2089,6371,14617,7157,1377,5780,7460,2419,5041,13841,6351,1405,4946,7490,3335,4155,11886,4916,1300,3616,6970,4101,2869,8096,2883,991,1892,5213,3755,1458,4567,1299,598,701,3268,2732,536,2908,595,368,227,2313,2159,154,15381,0,0,0,0,0,0,0,0,2,9,5,51,141,1145,5265,4357,2657,1213,536
38PN      ,91979,45156,21237,23919,46823,22807,24016,5361,2697,2697,0,2664,2664,0,6009,3083,3083,0,2926,2926,0,7366,3787,3787,0,3579,3579,0,1609,827,827,0,782,782,0,6252,3324,3297,27,2928,2835,93,6170,3223,2604,619,2947,1784,1163,5935,2964,1140,1824,2971,633,2338,7510,3773,686,3087,3737,462,3275,6546,3219,436,2783,3327,344,2983,5688,2852,304,2548,2836,300,2536,5526,2789,289,2500,2737,306,2431,5501,2743,320,2423,2758,388,2370,5442,2757,334,2423,2685,537,2148,4409,2136,273,1863,2273,629,1644,4157,1894,258,1636,2263,877,1386,3463,1462,297,1165,2001,1075,926,2619,958,286,672,1661,1161,500,1428,447,179,268,981,812,169,988,221,140,81,767,713,54,4558,0,0,0,0,0,0,0,0,2,1,2,8,62,337,1445,1224,860,412,205
39PP      ,106051,52962,25741,27221,53089,25866,27223,7531,3849,3849,0,3682,3682,0,7670,3918,3918,0,3752,3752,0,8824,4482,4482,0,4342,4342,0,1882,950,950,0,932,932,0,7220,3809,3749,60,3411,3161,250,8641,4553,3178,1375,4088,1863,2225,8260,4193,1329,2864,4067,740,3327,9177,4652,802,3850,4525,581,3944,7359,3748,510,3238,3611,426,3185,6443,3270,364,2906,3173,328,2845,5493,2828,332,2496,2665,355,2310,5475,2715,315,2400,2760,424,2336,5264,2546,313,2233,2718,579,2139,4554,2199,337,1862,2355,694,1661,4305,2068,356,1712,2237,876,1361,3556,1624,374,1250,1932,955,977,2334,933,290,643,1401,946,455,1247,425,170,255,822,665,157,816,200,123,77,616,565,51,4712,0,0,0,0,0,0,0,0,3,2,4,14,34,242,1607,1387,837,395,187
39PQ      ,93500,45134,24204,20930,48366,27479,20887,5200,2742,2742,0,2458,2458,0,5194,2668,2668,0,2526,2526,0,6138,3117,3117,0,3021,3021,0,1451,758,758,0,693,693,0,6435,3099,3064,35,3336,3188,148,9361,4672,3832,840,4689,3256,1433,7674,3931,2039,1892,3743,1497,2246,6748,3459,1073,2386,3289,898,2391,5261,2562,655,1907,2699,620,2079,4878,2446,498,1948,2432,555,1877,4740,2423,520,1903,2317,506,1811,4862,2439,510,1929,2423,575,1848,5048,2412,501,1911,2636,758,1878,4698,2185,447,1738,2513,892,1621,4962,2190,489,1701,2772,1238,1534,4487,1936,459,1477,2551,1479,1072,3296,1279,426,853,2017,1361,656,1764,524,224,300,1240,1018,222,1303,292,182,110,1011,940,71,5168,0,0,0,0,0,0,0,0,2,3,4,18,42,197,1523,1546,1092,471,270
39PR      ,127565,63073,30536,32537,64492,31834,32658,7467,3813,3813,0,3654,3654,0,8610,4376,4376,0,4234,4234,0,10815,5540,5540,0,5275,5275,0,2373,1218,1218,0,1155,1155,0,8833,4619,4571,48,4214,4045,169,8532,4482,3578,904,4050,2278,1772,8015,4012,1591,2421,4003,892,3111,9829,4919,1028,3891,4910,614,4296,9149,4484,633,3851,4665,531,4134,8277,4232,522,3710,4045,440,3605,7692,3951,512,3439,3741,500,3241,7411,3731,495,3236,3680,610,3070,7447,3718,498,3220,3729,791,2938,6052,2962,412,2550,3090,869,2221,5577,2552,424,2128,3025,1199,1826,4801,2119,438,1681,2682,1395,1287,3406,1389,429,960,2017,1337,680,1899,619,264,355,1280,1064,216,1380,337,194,143,1043,951,92,6103,0,0,0,0,0,0,0,0,2,1,4,15,68,324,1857,1728,1222,575,307
39PS      ,100380,50187,24233,25954,50193,24156,26037,6344,3274,3274,0,3070,3070,0,6842,3543,3543,0,3299,3299,0,8190,4194,4194,0,3996,3996,0,1777,919,919,0,858,858,0,7020,3665,3628,37,3355,3217,138,7456,3973,3165,808,3483,1897,1586,6907,3537,1330,2207,3370,646,2724,8231,4198,801,3397,4033,449,3584,7213,3643,487,3156,3570,334,3236,6234,3174,357,2817,3060,321,2739,5956,2983,330,2653,2973,325,2648,5742,2907,306,2601,2835,400,2435,5541,2784,352,2432,2757,517,2240,4686,2263,306,1957,2423,687,1736,4142,2007,330,1677,2135,835,1300,3496,1561,345,1216,1935,972,963,2380,933,255,678,1447,967,480,1375,437,182,255,938,760,178,848,192,129,63,656,606,50,4458,0,0,0,0,0,0,0,0,2,4,10,10,39,227,1444,1301,833,407,181
39PT      ,79734,39737,19241,20496,39997,19400,20597,5176,2684,2684,0,2492,2492,0,5730,2916,2916,0,2814,2814,0,6562,3398,3398,0,3164,3164,0,1365,710,710,0,655,655,0,5399,2882,2842,40,2517,2352,165,5753,3062,2296,766,2691,1340,1351,5536,2781,935,1846,2755,493,2262,6674,3364,587,2777,3310,381,2929,5886,2955,402,2553,2931,297,2634,4854,2498,303,2195,2356,273,2083,4402,2263,300,1963,2139,262,1877,4221,2135,273,1862,2086,333,1753,4119,1995,262,1733,2124,415,1709,3618,1738,246,1492,1880,516,1364,3437,1604,248,1356,1833,756,1077,3003,1318,282,1036,1685,873,812,2088,865,266,599,1223,816,407,1135,374,173,201,761,633,128,776,195,118,77,581,535,46,3830,0,0,0,0,0,0,0,0,1,3,4,5,30,194,1193,1114,762,345,179
40PU      ,49287,24915,12365,12550,24372,11836,12536,2769,1416,1416,0,1353,1353,0,3571,1779,1779,0,1792,1792,0,4238,2239,2239,0,1999,1999,0,905,487,487,0,418,418,0,3684,2155,2139,16,1529,1468,61,3212,1790,1439,351,1422,766,656,2837,1402,508,894,1435,290,1145,3886,1889,355,1534,1997,212,1785,3849,1960,294,1666,1889,170,1719,3275,1708,205,1503,1567,151,1416,2818,1465,178,1287,1353,180,1173,2820,1435,203,1232,1385,208,1177,2696,1357,198,1159,1339,259,1080,2196,1030,153,877,1166,344,822,2203,1057,206,851,1146,453,693,1850,833,191,642,1017,538,479,1334,543,183,360,791,565,226,755,260,122,138,495,407,88,389,110,70,40,279,263,16,2407,0,0,0,0,0,0,0,0,0,2,5,8,20,81,765,716,470,241,99
40PW      ,49092,24412,12001,12411,24680,12259,12421,2934,1506,1506,0,1428,1428,0,3470,1821,1821,0,1649,1649,0,4150,2148,2148,0,2002,2002,0,824,425,425,0,399,399,0,3283,1741,1720,21,1542,1438,104,3321,1800,1342,458,1521,757,764,2924,1519,552,967,1405,239,1166,3827,1910,360,1550,1917,186,1731,3356,1686,225,1461,1670,186,1484,2885,1523,238,1285,1362,169,1193,2735,1421,227,1194,1314,158,1156,2733,1380,218,1162,1353,227,1126,2705,1296,204,1092,1409,327,1082,2395,1095,170,925,1300,415,885,2483,1153,189,964,1330,547,783,2105,923,215,708,1182,650,532,1543,616,202,414,927,637,290,879,317,152,165,562,466,96,540,132,87,45,408,379,29,2792,0,0,0,0,0,0,0,0,1,2,2,10,20,127,871,788,557,296,118
